Name,Longitude,Latitude,Elevation (ft),Date,Year,Month,ppt (inches),tmean (degrees F)
"Story, Iowa",-93.4651,42.0362,1001,2019-04,2019,4,2.22,49.4
"Story, Iowa",-93.4651,42.0362,1001,2019-05,2019,5,8.08,56.6
"Story, Iowa",-93.4651,42.0362,1001,2019-06,2019,6,3.57,69.6
"Story, Iowa",-93.4651,42.0362,1001,2019-07,2019,7,4.26,74.8
"Story, Iowa",-93.4651,42.0362,1001,2019-08,2019,8,2.03,69.3
"Story, Iowa",-93.4651,42.0362,1001,2019-09,2019,9,6.66,68
"Story, Iowa",-93.4651,42.0362,1001,2019-10,2019,10,5.51,47.1
"Story, Iowa",-93.4651,42.0362,1001,2019-11,2019,11,1.67,31.8
"Story, Iowa",-93.4651,42.0362,1001,2019-12,2019,12,1.27,29.7
"Tama, Iowa",-92.5325,42.0798,991,1997-01,1997,1,1.45,13.6
"Tama, Iowa",-92.5325,42.0798,991,1997-02,1997,2,1.73,24.7
"Tama, Iowa",-92.5325,42.0798,991,1997-03,1997,3,1.2,36.4
"Tama, Iowa",-92.5325,42.0798,991,1997-04,1997,4,1.47,44.4
"Tama, Iowa",-92.5325,42.0798,991,1997-05,1997,5,5.57,53.9
"Tama, Iowa",-92.5325,42.0798,991,1997-06,1997,6,5.38,70.2
"Tama, Iowa",-92.5325,42.0798,991,1997-07,1997,7,1.87,73.2
"Tama, Iowa",-92.5325,42.0798,991,1997-08,1997,8,3.04,69.3
"Tama, Iowa",-92.5325,42.0798,991,1997-09,1997,9,3.82,64.2
"Tama, Iowa",-92.5325,42.0798,991,1997-10,1997,10,5.28,51.8
"Tama, Iowa",-92.5325,42.0798,991,1997-11,1997,11,0.66,32.5
"Tama, Iowa",-92.5325,42.0798,991,1997-12,1997,12,1.02,26.9
"Tama, Iowa",-92.5325,42.0798,991,1998-01,1998,1,1.06,22.6
"Tama, Iowa",-92.5325,42.0798,991,1998-02,1998,2,1.59,34.4
"Tama, Iowa",-92.5325,42.0798,991,1998-03,1998,3,4.88,31.9
"Tama, Iowa",-92.5325,42.0798,991,1998-04,1998,4,3.06,48.8
"Tama, Iowa",-92.5325,42.0798,991,1998-05,1998,5,4.8,64.5
"Tama, Iowa",-92.5325,42.0798,991,1998-06,1998,6,10.63,66.9
"Tama, Iowa",-92.5325,42.0798,991,1998-07,1998,7,1.19,73.5
"Tama, Iowa",-92.5325,42.0798,991,1998-08,1998,8,5.62,72.9
"Tama, Iowa",-92.5325,42.0798,991,1998-09,1998,9,2.03,67.2
"Tama, Iowa",-92.5325,42.0798,991,1998-10,1998,10,7.03,52.2
"Tama, Iowa",-92.5325,42.0798,991,1998-11,1998,11,1.09,40
"Tama, Iowa",-92.5325,42.0798,991,1998-12,1998,12,0.24,29.7
"Tama, Iowa",-92.5325,42.0798,991,1999-01,1999,1,1.15,15.6
"Tama, Iowa",-92.5325,42.0798,991,1999-02,1999,2,0.65,32.6
"Tama, Iowa",-92.5325,42.0798,991,1999-03,1999,3,1.07,34.9
"Tama, Iowa",-92.5325,42.0798,991,1999-04,1999,4,5.17,49.3
"Tama, Iowa",-92.5325,42.0798,991,1999-05,1999,5,4,60.3
"Tama, Iowa",-92.5325,42.0798,991,1999-06,1999,6,5.88,68.9
"Tama, Iowa",-92.5325,42.0798,991,1999-07,1999,7,3.72,76.6
"Tama, Iowa",-92.5325,42.0798,991,1999-08,1999,8,2.74,69.1
"Tama, Iowa",-92.5325,42.0798,991,1999-09,1999,9,1.35,60.9
"Tama, Iowa",-92.5325,42.0798,991,1999-10,1999,10,0.26,49.9
"Tama, Iowa",-92.5325,42.0798,991,1999-11,1999,11,1.64,43.4
"Tama, Iowa",-92.5325,42.0798,991,1999-12,1999,12,0.23,25.3
"Tama, Iowa",-92.5325,42.0798,991,2000-01,2000,1,1.02,19.6
"Tama, Iowa",-92.5325,42.0798,991,2000-02,2000,2,1.06,30.8
"Tama, Iowa",-92.5325,42.0798,991,2000-03,2000,3,0.64,41.9
"Tama, Iowa",-92.5325,42.0798,991,2000-04,2000,4,1.75,48.2
"Tama, Iowa",-92.5325,42.0798,991,2000-05,2000,5,3.53,62.3
"Tama, Iowa",-92.5325,42.0798,991,2000-06,2000,6,7.05,66.8
"Tama, Iowa",-92.5325,42.0798,991,2000-07,2000,7,7.3,71.1
"Tama, Iowa",-92.5325,42.0798,991,2000-08,2000,8,1.71,71.9
"Tama, Iowa",-92.5325,42.0798,991,2000-09,2000,9,1.64,64.5
"Tama, Iowa",-92.5325,42.0798,991,2000-10,2000,10,1.25,54.8
"Tama, Iowa",-92.5325,42.0798,991,2000-11,2000,11,2.14,32.6
"Tama, Iowa",-92.5325,42.0798,991,2000-12,2000,12,1.54,8.8
"Tama, Iowa",-92.5325,42.0798,991,2001-01,2001,1,1.18,19.4
"Tama, Iowa",-92.5325,42.0798,991,2001-02,2001,2,1.6,17
"Tama, Iowa",-92.5325,42.0798,991,2001-03,2001,3,1.06,27.7
"Tama, Iowa",-92.5325,42.0798,991,2001-04,2001,4,3.14,51.9
"Tama, Iowa",-92.5325,42.0798,991,2001-05,2001,5,5.5,60.5
"Tama, Iowa",-92.5325,42.0798,991,2001-06,2001,6,4.27,67.6
"Tama, Iowa",-92.5325,42.0798,991,2001-07,2001,7,2.28,74
"Tama, Iowa",-92.5325,42.0798,991,2001-08,2001,8,3.73,71.9
"Tama, Iowa",-92.5325,42.0798,991,2001-09,2001,9,3.67,59.9
"Tama, Iowa",-92.5325,42.0798,991,2001-10,2001,10,3.16,49.2
"Tama, Iowa",-92.5325,42.0798,991,2001-11,2001,11,0.73,47.6
"Tama, Iowa",-92.5325,42.0798,991,2001-12,2001,12,0.78,30.7
"Tama, Iowa",-92.5325,42.0798,991,2002-01,2002,1,0.22,28.8
"Tama, Iowa",-92.5325,42.0798,991,2002-02,2002,2,0.85,28.9
"Tama, Iowa",-92.5325,42.0798,991,2002-03,2002,3,0.76,30
"Tama, Iowa",-92.5325,42.0798,991,2002-04,2002,4,3.35,46.9
"Tama, Iowa",-92.5325,42.0798,991,2002-05,2002,5,3.54,56.2
"Tama, Iowa",-92.5325,42.0798,991,2002-06,2002,6,3.81,71.5
"Tama, Iowa",-92.5325,42.0798,991,2002-07,2002,7,7.9,75.5
"Tama, Iowa",-92.5325,42.0798,991,2002-08,2002,8,5.12,69.6
"Tama, Iowa",-92.5325,42.0798,991,2002-09,2002,9,2.38,64.9
"Tama, Iowa",-92.5325,42.0798,991,2002-10,2002,10,3.32,46.3
"Tama, Iowa",-92.5325,42.0798,991,2002-11,2002,11,0.25,33.7
"Tama, Iowa",-92.5325,42.0798,991,2002-12,2002,12,0.13,27.9
"Tama, Iowa",-92.5325,42.0798,991,2003-01,2003,1,0.3,17.5
"Tama, Iowa",-92.5325,42.0798,991,2003-02,2003,2,0.39,18
"Tama, Iowa",-92.5325,42.0798,991,2003-03,2003,3,0.68,33
"Tama, Iowa",-92.5325,42.0798,991,2003-04,2003,4,2.94,49.2
"Tama, Iowa",-92.5325,42.0798,991,2003-05,2003,5,6.45,57
"Tama, Iowa",-92.5325,42.0798,991,2003-06,2003,6,4.44,67.2
"Tama, Iowa",-92.5325,42.0798,991,2003-07,2003,7,3.3,72.1
"Tama, Iowa",-92.5325,42.0798,991,2003-08,2003,8,1.11,73.2
"Tama, Iowa",-92.5325,42.0798,991,2003-09,2003,9,2.42,60.6
"Tama, Iowa",-92.5325,42.0798,991,2003-10,2003,10,1.21,51.4
"Tama, Iowa",-92.5325,42.0798,991,2003-11,2003,11,6.81,34.8
"Tama, Iowa",-92.5325,42.0798,991,2003-12,2003,12,0.86,27.7
"Tama, Iowa",-92.5325,42.0798,991,2004-01,2004,1,0.75,16.5
"Tama, Iowa",-92.5325,42.0798,991,2004-02,2004,2,1.25,21.6
"Tama, Iowa",-92.5325,42.0798,991,2004-03,2004,3,3.22,39.5
"Tama, Iowa",-92.5325,42.0798,991,2004-04,2004,4,1.56,49.5
"Tama, Iowa",-92.5325,42.0798,991,2004-05,2004,5,6.85,60
"Tama, Iowa",-92.5325,42.0798,991,2004-06,2004,6,2.9,66.9
"Tama, Iowa",-92.5325,42.0798,991,2004-07,2004,7,2.29,69.7
"Tama, Iowa",-92.5325,42.0798,991,2004-08,2004,8,5.65,65.3
"Tama, Iowa",-92.5325,42.0798,991,2004-09,2004,9,0.74,65.5
"Tama, Iowa",-92.5325,42.0798,991,2004-10,2004,10,1.85,50.5
"Tama, Iowa",-92.5325,42.0798,991,2004-11,2004,11,2.26,39.8
"Tama, Iowa",-92.5325,42.0798,991,2004-12,2004,12,0.72,24.6
"Tama, Iowa",-92.5325,42.0798,991,2005-01,2005,1,1.07,17.2
"Tama, Iowa",-92.5325,42.0798,991,2005-02,2005,2,1.2,29.7
"Tama, Iowa",-92.5325,42.0798,991,2005-03,2005,3,1.16,34.4
"Tama, Iowa",-92.5325,42.0798,991,2005-04,2005,4,2.22,52.7
"Tama, Iowa",-92.5325,42.0798,991,2005-05,2005,5,4.63,56.3
"Tama, Iowa",-92.5325,42.0798,991,2005-06,2005,6,5.36,72.3
"Tama, Iowa",-92.5325,42.0798,991,2005-07,2005,7,2.33,73.6
"Tama, Iowa",-92.5325,42.0798,991,2005-08,2005,8,2.46,70.2
"Tama, Iowa",-92.5325,42.0798,991,2005-09,2005,9,2.3,66.8
"Tama, Iowa",-92.5325,42.0798,991,2005-10,2005,10,0.57,52
"Tama, Iowa",-92.5325,42.0798,991,2005-11,2005,11,1.67,38.3
"Tama, Iowa",-92.5325,42.0798,991,2005-12,2005,12,1.3,17.4
"Tama, Iowa",-92.5325,42.0798,991,2006-01,2006,1,1.03,30.9
"Tama, Iowa",-92.5325,42.0798,991,2006-02,2006,2,0.21,23.2
"Tama, Iowa",-92.5325,42.0798,991,2006-03,2006,3,2.68,35.1
"Tama, Iowa",-92.5325,42.0798,991,2006-04,2006,4,4.71,52.5
"Tama, Iowa",-92.5325,42.0798,991,2006-05,2006,5,2.72,59.1
"Tama, Iowa",-92.5325,42.0798,991,2006-06,2006,6,1.85,69
"Tama, Iowa",-92.5325,42.0798,991,2006-07,2006,7,2.49,74.9
"Tama, Iowa",-92.5325,42.0798,991,2006-08,2006,8,5.84,71.7
"Tama, Iowa",-92.5325,42.0798,991,2006-09,2006,9,2.69,59.4
"Tama, Iowa",-92.5325,42.0798,991,2006-10,2006,10,1.88,47.1
"Tama, Iowa",-92.5325,42.0798,991,2006-11,2006,11,2.77,38.9
"Tama, Iowa",-92.5325,42.0798,991,2006-12,2006,12,2,30.2
"Tama, Iowa",-92.5325,42.0798,991,2007-01,2007,1,0.83,21.2
"Tama, Iowa",-92.5325,42.0798,991,2007-02,2007,2,1.62,13.4
"Tama, Iowa",-92.5325,42.0798,991,2007-03,2007,3,2.46,40.1
"Tama, Iowa",-92.5325,42.0798,991,2007-04,2007,4,4.28,45.3
"Tama, Iowa",-92.5325,42.0798,991,2007-05,2007,5,4.4,64.4
"Tama, Iowa",-92.5325,42.0798,991,2007-06,2007,6,3.73,69.7
"Tama, Iowa",-92.5325,42.0798,991,2007-07,2007,7,4.25,72.6
"Tama, Iowa",-92.5325,42.0798,991,2007-08,2007,8,6.53,73.9
"Tama, Iowa",-92.5325,42.0798,991,2007-09,2007,9,3.4,64.1
"Tama, Iowa",-92.5325,42.0798,991,2007-10,2007,10,4.74,55.8
"Tama, Iowa",-92.5325,42.0798,991,2007-11,2007,11,0.18,36.4
"Tama, Iowa",-92.5325,42.0798,991,2007-12,2007,12,2.45,19.7
"Tama, Iowa",-92.5325,42.0798,991,2008-01,2008,1,0.62,14.8
"Tama, Iowa",-92.5325,42.0798,991,2008-02,2008,2,2.36,14.6
"Tama, Iowa",-92.5325,42.0798,991,2008-03,2008,3,1.02,29.7
"Tama, Iowa",-92.5325,42.0798,991,2008-04,2008,4,7.46,45.2
"Tama, Iowa",-92.5325,42.0798,991,2008-05,2008,5,8.78,56
"Tama, Iowa",-92.5325,42.0798,991,2008-06,2008,6,10.99,68.6
"Tama, Iowa",-92.5325,42.0798,991,2008-07,2008,7,6.59,72.3
"Tama, Iowa",-92.5325,42.0798,991,2008-08,2008,8,2.68,68.9
"Tama, Iowa",-92.5325,42.0798,991,2008-09,2008,9,3.16,63.3
"Tama, Iowa",-92.5325,42.0798,991,2008-10,2008,10,1.82,50
"Tama, Iowa",-92.5325,42.0798,991,2008-11,2008,11,1.86,36.7
"Tama, Iowa",-92.5325,42.0798,991,2008-12,2008,12,1.92,15.7
"Tama, Iowa",-92.5325,42.0798,991,2009-01,2009,1,0.73,10.2
"Tama, Iowa",-92.5325,42.0798,991,2009-02,2009,2,0.45,24.5
"Tama, Iowa",-92.5325,42.0798,991,2009-03,2009,3,2.97,36.2
"Tama, Iowa",-92.5325,42.0798,991,2009-04,2009,4,5.24,45.7
"Tama, Iowa",-92.5325,42.0798,991,2009-05,2009,5,2.48,59
"Tama, Iowa",-92.5325,42.0798,991,2009-06,2009,6,5.56,68.5
"Tama, Iowa",-92.5325,42.0798,991,2009-07,2009,7,2.69,66.7
"Tama, Iowa",-92.5325,42.0798,991,2009-08,2009,8,10.75,67.7
"Tama, Iowa",-92.5325,42.0798,991,2009-09,2009,9,2.85,62.6
"Tama, Iowa",-92.5325,42.0798,991,2009-10,2009,10,6.28,44.5
"Tama, Iowa",-92.5325,42.0798,991,2009-11,2009,11,0.64,42.7
"Tama, Iowa",-92.5325,42.0798,991,2009-12,2009,12,2.52,19.7
"Tama, Iowa",-92.5325,42.0798,991,2010-01,2010,1,1.2,12.5
"Tama, Iowa",-92.5325,42.0798,991,2010-02,2010,2,0.76,14.9
"Tama, Iowa",-92.5325,42.0798,991,2010-03,2010,3,0.65,36.9
"Tama, Iowa",-92.5325,42.0798,991,2010-04,2010,4,4.82,54.2
"Tama, Iowa",-92.5325,42.0798,991,2010-05,2010,5,4.37,59.5
"Tama, Iowa",-92.5325,42.0798,991,2010-06,2010,6,7.67,70.8
"Tama, Iowa",-92.5325,42.0798,991,2010-07,2010,7,7.06,73.9
"Tama, Iowa",-92.5325,42.0798,991,2010-08,2010,8,4.74,73.7
"Tama, Iowa",-92.5325,42.0798,991,2010-09,2010,9,5.12,62.6
"Tama, Iowa",-92.5325,42.0798,991,2010-10,2010,10,0.48,53.3
"Tama, Iowa",-92.5325,42.0798,991,2010-11,2010,11,1.27,37.3
"Tama, Iowa",-92.5325,42.0798,991,2010-12,2010,12,1.01,17.6
"Tama, Iowa",-92.5325,42.0798,991,2011-01,2011,1,0.44,13.7
"Tama, Iowa",-92.5325,42.0798,991,2011-02,2011,2,0.98,22
"Tama, Iowa",-92.5325,42.0798,991,2011-03,2011,3,2.06,33.3
"Tama, Iowa",-92.5325,42.0798,991,2011-04,2011,4,3.8,45.8
"Tama, Iowa",-92.5325,42.0798,991,2011-05,2011,5,4.05,58.7
"Tama, Iowa",-92.5325,42.0798,991,2011-06,2011,6,3.98,68.6
"Tama, Iowa",-92.5325,42.0798,991,2011-07,2011,7,3.34,77.3
"Tama, Iowa",-92.5325,42.0798,991,2011-08,2011,8,1.54,71.1
"Tama, Iowa",-92.5325,42.0798,991,2011-09,2011,9,1.9,59.3
"Tama, Iowa",-92.5325,42.0798,991,2011-10,2011,10,1,53.1
"Tama, Iowa",-92.5325,42.0798,991,2011-11,2011,11,2.53,39.1
"Tama, Iowa",-92.5325,42.0798,991,2011-12,2011,12,2.39,28.9
"Tama, Iowa",-92.5325,42.0798,991,2012-01,2012,1,0.61,24.8
"Tama, Iowa",-92.5325,42.0798,991,2012-02,2012,2,0.87,29.1
"Tama, Iowa",-92.5325,42.0798,991,2012-03,2012,3,2.12,49.9
"Tama, Iowa",-92.5325,42.0798,991,2012-04,2012,4,4.34,50.2
"Tama, Iowa",-92.5325,42.0798,991,2012-05,2012,5,1.61,64.2
"Tama, Iowa",-92.5325,42.0798,991,2012-06,2012,6,1.8,70.5
"Tama, Iowa",-92.5325,42.0798,991,2012-07,2012,7,2.81,78.7
"Tama, Iowa",-92.5325,42.0798,991,2012-08,2012,8,1.67,69.5
"Tama, Iowa",-92.5325,42.0798,991,2012-09,2012,9,1.5,61.4
"Tama, Iowa",-92.5325,42.0798,991,2012-10,2012,10,2.63,48.4
"Tama, Iowa",-92.5325,42.0798,991,2012-11,2012,11,1.46,38.1
"Tama, Iowa",-92.5325,42.0798,991,2012-12,2012,12,1.23,26.8
"Tama, Iowa",-92.5325,42.0798,991,2013-01,2013,1,1.55,20.4
"Tama, Iowa",-92.5325,42.0798,991,2013-02,2013,2,1.55,22.1
"Tama, Iowa",-92.5325,42.0798,991,2013-03,2013,3,2.68,26
"Tama, Iowa",-92.5325,42.0798,991,2013-04,2013,4,6.56,42.4
"Tama, Iowa",-92.5325,42.0798,991,2013-05,2013,5,13.04,59.1
"Tama, Iowa",-92.5325,42.0798,991,2013-06,2013,6,4.49,68.1
"Tama, Iowa",-92.5325,42.0798,991,2013-07,2013,7,2.35,71.2
"Tama, Iowa",-92.5325,42.0798,991,2013-08,2013,8,0.24,71.3
"Tama, Iowa",-92.5325,42.0798,991,2013-09,2013,9,1.93,66
"Tama, Iowa",-92.5325,42.0798,991,2013-10,2013,10,3.03,50.3
"Tama, Iowa",-92.5325,42.0798,991,2013-11,2013,11,2.28,32.2
"Tama, Iowa",-92.5325,42.0798,991,2013-12,2013,12,0.68,16.2
"Tama, Iowa",-92.5325,42.0798,991,2014-01,2014,1,0.34,12.2
"Tama, Iowa",-92.5325,42.0798,991,2014-02,2014,2,1.79,9.7
"Tama, Iowa",-92.5325,42.0798,991,2014-03,2014,3,1.03,27.5
"Tama, Iowa",-92.5325,42.0798,991,2014-04,2014,4,5.45,46
"Tama, Iowa",-92.5325,42.0798,991,2014-05,2014,5,2.56,58.9
"Tama, Iowa",-92.5325,42.0798,991,2014-06,2014,6,9.08,69.8
"Tama, Iowa",-92.5325,42.0798,991,2014-07,2014,7,4.94,68.1
"Tama, Iowa",-92.5325,42.0798,991,2014-08,2014,8,5.11,70.9
"Tama, Iowa",-92.5325,42.0798,991,2014-09,2014,9,4.06,61.3
"Tama, Iowa",-92.5325,42.0798,991,2014-10,2014,10,2.76,49.6
"Tama, Iowa",-92.5325,42.0798,991,2014-11,2014,11,0.51,28.1
"Tama, Iowa",-92.5325,42.0798,991,2014-12,2014,12,1.33,27.6
"Tama, Iowa",-92.5325,42.0798,991,2015-01,2015,1,0.68,20
"Tama, Iowa",-92.5325,42.0798,991,2015-02,2015,2,1.25,11.6
"Tama, Iowa",-92.5325,42.0798,991,2015-03,2015,3,0.57,34.5
"Tama, Iowa",-92.5325,42.0798,991,2015-04,2015,4,2.12,49.7
"Tama, Iowa",-92.5325,42.0798,991,2015-05,2015,5,3.51,60.1
"Tama, Iowa",-92.5325,42.0798,991,2015-06,2015,6,8.6,68.3
"Tama, Iowa",-92.5325,42.0798,991,2015-07,2015,7,4.63,71.2
"Tama, Iowa",-92.5325,42.0798,991,2015-08,2015,8,4.25,67.9
"Tama, Iowa",-92.5325,42.0798,991,2015-09,2015,9,3.17,68.5
"Tama, Iowa",-92.5325,42.0798,991,2015-10,2015,10,2.34,52.2
"Tama, Iowa",-92.5325,42.0798,991,2015-11,2015,11,3.4,41.5
"Tama, Iowa",-92.5325,42.0798,991,2015-12,2015,12,4.97,34
"Tama, Iowa",-92.5325,42.0798,991,2016-01,2016,1,0.62,18.1
"Tama, Iowa",-92.5325,42.0798,991,2016-02,2016,2,0.51,26.8
"Tama, Iowa",-92.5325,42.0798,991,2016-03,2016,3,2.42,39.8
"Tama, Iowa",-92.5325,42.0798,991,2016-04,2016,4,1.51,49.3
"Tama, Iowa",-92.5325,42.0798,991,2016-05,2016,5,3.26,58.6
"Tama, Iowa",-92.5325,42.0798,991,2016-06,2016,6,4.72,71.9
"Tama, Iowa",-92.5325,42.0798,991,2016-07,2016,7,3.25,72.2
"Tama, Iowa",-92.5325,42.0798,991,2016-08,2016,8,6.18,71.5
"Tama, Iowa",-92.5325,42.0798,991,2016-09,2016,9,7.18,66.8
"Tama, Iowa",-92.5325,42.0798,991,2016-10,2016,10,1.19,54.8
"Tama, Iowa",-92.5325,42.0798,991,2016-11,2016,11,1.43,44.4
"Tama, Iowa",-92.5325,42.0798,991,2016-12,2016,12,1.6,22.1
"Tama, Iowa",-92.5325,42.0798,991,2017-01,2017,1,1.92,23.6
"Tama, Iowa",-92.5325,42.0798,991,2017-02,2017,2,0.77,33.1
"Tama, Iowa",-92.5325,42.0798,991,2017-03,2017,3,1.86,35.5
"Tama, Iowa",-92.5325,42.0798,991,2017-04,2017,4,3.89,50
"Tama, Iowa",-92.5325,42.0798,991,2017-05,2017,5,4.5,57.3
"Tama, Iowa",-92.5325,42.0798,991,2017-06,2017,6,2.92,70.4
"Tama, Iowa",-92.5325,42.0798,991,2017-07,2017,7,3.37,73.2
"Tama, Iowa",-92.5325,42.0798,991,2017-08,2017,8,3.2,66.8
"Tama, Iowa",-92.5325,42.0798,991,2017-09,2017,9,0.99,66
"Tama, Iowa",-92.5325,42.0798,991,2017-10,2017,10,6.38,53.2
"Tama, Iowa",-92.5325,42.0798,991,2017-11,2017,11,0.54,34.9
"Tama, Iowa",-92.5325,42.0798,991,2017-12,2017,12,0.33,23.5
"Tama, Iowa",-92.5325,42.0798,991,2018-01,2018,1,1.47,15.9
"Tama, Iowa",-92.5325,42.0798,991,2018-02,2018,2,1.37,19.6
"Tama, Iowa",-92.5325,42.0798,991,2018-03,2018,3,2.75,33.1
"Tama, Iowa",-92.5325,42.0798,991,2018-04,2018,4,1.05,37.9
"Tama, Iowa",-92.5325,42.0798,991,2018-05,2018,5,4.26,66.8
"Tama, Iowa",-92.5325,42.0798,991,2018-06,2018,6,4.87,72.5
"Tama, Iowa",-92.5325,42.0798,991,2018-07,2018,7,2.88,71.9
"Tama, Iowa",-92.5325,42.0798,991,2018-08,2018,8,6.32,71
"Tama, Iowa",-92.5325,42.0798,991,2018-09,2018,9,11.29,65.4
"Tama, Iowa",-92.5325,42.0798,991,2018-10,2018,10,5.31,48
"Tama, Iowa",-92.5325,42.0798,991,2018-11,2018,11,2.12,29.3
"Tama, Iowa",-92.5325,42.0798,991,2018-12,2018,12,2.03,27.8
"Tama, Iowa",-92.5325,42.0798,991,2019-01,2019,1,1.4,17
"Tama, Iowa",-92.5325,42.0798,991,2019-02,2019,2,2.57,14
"Tama, Iowa",-92.5325,42.0798,991,2019-03,2019,3,1.3,29.4
"Tama, Iowa",-92.5325,42.0798,991,2019-04,2019,4,2.72,47.9
"Tama, Iowa",-92.5325,42.0798,991,2019-05,2019,5,7.92,56
"Tama, Iowa",-92.5325,42.0798,991,2019-06,2019,6,5.53,68.6
"Tama, Iowa",-92.5325,42.0798,991,2019-07,2019,7,2.7,74.9
"Tama, Iowa",-92.5325,42.0798,991,2019-08,2019,8,3.8,68.8
"Tama, Iowa",-92.5325,42.0798,991,2019-09,2019,9,5.19,67.4
"Tama, Iowa",-92.5325,42.0798,991,2019-10,2019,10,5.99,47
"Tama, Iowa",-92.5325,42.0798,991,2019-11,2019,11,1.46,31.1
"Tama, Iowa",-92.5325,42.0798,991,2019-12,2019,12,1.13,29.6
"Taylor, Iowa",-94.6965,40.7374,1230,1997-01,1997,1,0.63,16.8
"Taylor, Iowa",-94.6965,40.7374,1230,1997-02,1997,2,2.03,28.6
"Taylor, Iowa",-94.6965,40.7374,1230,1997-03,1997,3,0.74,40.9
"Taylor, Iowa",-94.6965,40.7374,1230,1997-04,1997,4,3.98,45.5
"Taylor, Iowa",-94.6965,40.7374,1230,1997-05,1997,5,4.76,55.8
"Taylor, Iowa",-94.6965,40.7374,1230,1997-06,1997,6,2.66,71.9
"Taylor, Iowa",-94.6965,40.7374,1230,1997-07,1997,7,2.44,75.5
"Taylor, Iowa",-94.6965,40.7374,1230,1997-08,1997,8,2.19,72.1
"Taylor, Iowa",-94.6965,40.7374,1230,1997-09,1997,9,2.51,66.1
"Taylor, Iowa",-94.6965,40.7374,1230,1997-10,1997,10,4.73,53
"Taylor, Iowa",-94.6965,40.7374,1230,1997-11,1997,11,2.23,35.7
"Taylor, Iowa",-94.6965,40.7374,1230,1997-12,1997,12,1.5,27.9
"Taylor, Iowa",-94.6965,40.7374,1230,1998-01,1998,1,0.7,26.3
"Taylor, Iowa",-94.6965,40.7374,1230,1998-02,1998,2,1.75,36.6
"Taylor, Iowa",-94.6965,40.7374,1230,1998-03,1998,3,4.57,31.4
"Taylor, Iowa",-94.6965,40.7374,1230,1998-04,1998,4,3.31,49.3
"Taylor, Iowa",-94.6965,40.7374,1230,1998-05,1998,5,3.37,65.3
"Taylor, Iowa",-94.6965,40.7374,1230,1998-06,1998,6,7.28,68
"Taylor, Iowa",-94.6965,40.7374,1230,1998-07,1998,7,3.94,75.2
"Taylor, Iowa",-94.6965,40.7374,1230,1998-08,1998,8,1.83,75.1
"Taylor, Iowa",-94.6965,40.7374,1230,1998-09,1998,9,1.41,70.8
"Taylor, Iowa",-94.6965,40.7374,1230,1998-10,1998,10,3.79,55.2
"Taylor, Iowa",-94.6965,40.7374,1230,1998-11,1998,11,2.98,42.8
"Taylor, Iowa",-94.6965,40.7374,1230,1998-12,1998,12,0.57,30.4
"Taylor, Iowa",-94.6965,40.7374,1230,1999-01,1999,1,0.61,20.7
"Taylor, Iowa",-94.6965,40.7374,1230,1999-02,1999,2,1.73,34.2
"Taylor, Iowa",-94.6965,40.7374,1230,1999-03,1999,3,1.19,37.6
"Taylor, Iowa",-94.6965,40.7374,1230,1999-04,1999,4,5.9,50.3
"Taylor, Iowa",-94.6965,40.7374,1230,1999-05,1999,5,5.4,59.7
"Taylor, Iowa",-94.6965,40.7374,1230,1999-06,1999,6,4.53,70.1
"Taylor, Iowa",-94.6965,40.7374,1230,1999-07,1999,7,5.35,77.5
"Taylor, Iowa",-94.6965,40.7374,1230,1999-08,1999,8,2.36,71.9
"Taylor, Iowa",-94.6965,40.7374,1230,1999-09,1999,9,2.42,63.2
"Taylor, Iowa",-94.6965,40.7374,1230,1999-10,1999,10,0.28,52.4
"Taylor, Iowa",-94.6965,40.7374,1230,1999-11,1999,11,1.52,46.4
"Taylor, Iowa",-94.6965,40.7374,1230,1999-12,1999,12,0.37,29.3
"Taylor, Iowa",-94.6965,40.7374,1230,2000-01,2000,1,0.2,26.7
"Taylor, Iowa",-94.6965,40.7374,1230,2000-02,2000,2,1.49,34.2
"Taylor, Iowa",-94.6965,40.7374,1230,2000-03,2000,3,1.62,43.6
"Taylor, Iowa",-94.6965,40.7374,1230,2000-04,2000,4,1.53,50.5
"Taylor, Iowa",-94.6965,40.7374,1230,2000-05,2000,5,2.19,64.1
"Taylor, Iowa",-94.6965,40.7374,1230,2000-06,2000,6,8.08,68.8
"Taylor, Iowa",-94.6965,40.7374,1230,2000-07,2000,7,4.18,73.4
"Taylor, Iowa",-94.6965,40.7374,1230,2000-08,2000,8,3.11,75.8
"Taylor, Iowa",-94.6965,40.7374,1230,2000-09,2000,9,1.99,66.9
"Taylor, Iowa",-94.6965,40.7374,1230,2000-10,2000,10,2.24,56.8
"Taylor, Iowa",-94.6965,40.7374,1230,2000-11,2000,11,2.22,32.8
"Taylor, Iowa",-94.6965,40.7374,1230,2000-12,2000,12,1.66,12
"Taylor, Iowa",-94.6965,40.7374,1230,2001-01,2001,1,2.23,22
"Taylor, Iowa",-94.6965,40.7374,1230,2001-02,2001,2,3.36,20.2
"Taylor, Iowa",-94.6965,40.7374,1230,2001-03,2001,3,1.65,31.4
"Taylor, Iowa",-94.6965,40.7374,1230,2001-04,2001,4,3.4,54.3
"Taylor, Iowa",-94.6965,40.7374,1230,2001-05,2001,5,6.71,61.8
"Taylor, Iowa",-94.6965,40.7374,1230,2001-06,2001,6,5.59,68.2
